Language,Complexity_Score,Nesting_Depth,Memory_MB,Joules
Python,52,3,297.95783522189754,7925.751926725535
Python,85,2,281.37714877523354,8415.941728128591
Python,7,1,210.98024692301232,3628.377562093193
Python,2,4,67.03615573688417,2933.9786642688564
Python,89,2,473.05283367425386,11881.585953357573
Python,92,5,403.2013552859319,11296.126821308884
Python,40,2,79.85256599612062,4134.754236872079
Python,18,3,305.0298967624014,5589.890990545074
Python,81,2,431.6948574315424,9822.46928514916
Python,31,5,345.3927999204541,8146.145620139321
Python,17,3,138.3453299756322,4370.407167523076
Python,29,4,367.5885922947171,8548.574535653905
Python,8,2,97.33421846667589,2534.332693253702
Python,95,3,207.7261555885424,7725.885893340007
Python,22,4,402.3838725532075,8374.776560070199
Python,51,1,66.55950474509119,3860.362696036022
Python,61,5,202.4528502731124,7940.723277653358
Python,49,4,144.1971916556318,6780.856305327939
Python,60,3,461.8254002504425,10704.226260466512
Python,72,2,386.90152709800475,10311.214801752605
Python,22,3,129.60634052137516,4217.230162612995
Python,47,1,283.37138161714955,6057.9018485891
Python,8,2,293.10390307387667,5255.080751201111
Python,10,2,222.7671121225246,4413.969459954089
Python,14,3,238.81403049026096,5235.333090165928
Python,82,4,197.89678892836932,7738.6804325634575
Python,22,3,365.1050948227935,6723.427224046211
Python,1,5,31.753679834970228,3252.6069491422563
Python,76,2,329.7381700977052,8696.396547274724
Python,22,4,72.09361876681176,3866.501132098401
Python,40,1,485.5707322936997,9334.042795359128
Python,72,2,419.0533072977049,9614.55679042338
Python,73,1,205.33425424622817,7372.974688425799
Python,62,2,214.1872452851426,5791.4298528331465
Python,7,1,194.09584463633257,3292.995370001425
Python,12,5,140.5836280062942,4918.97411423773
Python,59,4,350.4466093134045,9974.003577241407
Python,29,1,298.79442259757747,5375.121312174517
Python,62,4,171.68496383289988,7852.379485281443
Python,41,5,237.55742409711652,7728.599696238404
Python,79,2,172.81674449207836,7350.073239078533
Python,37,3,67.38254343758612,4366.562011739514
Python,3,5,214.56253247830142,6677.3844623181
Python,67,5,414.91796057966764,10460.136451753671
Python,9,5,221.0729675972502,5754.041945133865
Python,14,4,188.50246979005368,5306.766008992097
Python,77,1,126.47239255005212,4853.367904804507
Python,28,1,202.30142358556887,4546.712548307819
Python,87,5,346.32239405859525,10951.598547307305
Python,80,3,38.70953497796636,6185.501371852879
Python,81,4,164.09355157459015,7490.988108038429
Python,81,4,200.6702747113648,9494.014818436724
Python,95,4,207.3388612348134,9936.318067270331
Python,52,3,206.44233406377177,6569.716230487573
Python,53,5,153.90144254563373,7871.791028415507
Python,50,5,395.6088371347303,11671.328560678503
Python,51,1,64.70234820738082,4033.3352815639496
Python,22,5,161.09398460983203,6035.428091995428
Python,36,2,442.85046603514684,9035.598550151899
Python,33,2,176.3908391920031,4762.2321002639055
Python,2,2,428.8618259661721,6942.673149316871
Python,29,4,95.31353129128514,5133.109845957162
Python,29,5,428.7369327812078,9464.674378223834
Python,100,5,258.546402051703,10884.917177520243
Python,82,2,174.9701787843093,7300.274426079324
Python,43,1,108.03270143260734,3628.812948576497
Python,51,2,454.0645760015554,10131.259135484393
Python,39,4,374.35880919540074,8540.258339691769
Python,71,2,45.79873655606291,4017.27691863814
Python,12,1,157.78233764850253,3081.119045462616
Python,68,2,477.0569937489382,10455.745326444678
Python,55,1,407.99737391828614,8898.671075282753
Python,15,5,431.855936463561,10302.209129464101
Python,84,5,212.89362352581682,9518.05673124618
Python,6,4,64.368567906825,3276.673743967708
Python,42,3,300.997184833698,7537.710307780348
Python,46,2,265.0582852764902,6562.328754664327
Python,81,3,150.4630317391538,6805.0030900068505
Python,57,5,459.5386678742056,11699.238976491455
Python,52,3,63.39609835891874,4834.056509653422
Python,95,5,323.3813749248825,10879.00428984165
Python,52,5,394.3763556146572,10063.157426304333
Python,22,1,407.73966288320867,7948.152537160153
Python,64,4,140.24171674504956,7003.779593338759
Python,70,5,198.67020654180172,7908.343592596831
Python,73,3,36.845750993207744,5425.05096702336
Python,73,5,469.498977600627,12440.351972343427
Python,31,3,52.989624358722466,3732.4098262248817
Python,42,5,401.49280224153534,10096.041622944467
Python,32,3,116.55642095978,4515.800622292035
Python,63,2,352.78389013130027,8754.73211409643
Python,87,1,144.28656164047842,6061.034277808659
Python,36,4,215.00076596468352,7385.693882169118
Python,18,2,48.02183516831302,2594.0003182348983
Python,62,5,429.65709187626067,10551.630016729421
Python,38,4,246.03292062604706,7224.180403901399
Python,40,3,444.4274345195683,9314.490820097948
Python,74,2,207.45667206046315,7492.304494504166
Python,79,2,383.43314868174434,8326.791550568922
Python,50,5,475.63918458353794,11906.753617678913
Python,21,4,318.5242047739041,7191.245086627671
Python,41,5,31.36151167837125,5304.228985281314
Python,81,3,47.74567999221582,5241.7982244036475
Python,14,1,443.2321343630037,6399.516896340268
Python,59,1,293.5718251892166,6089.754787061173
Python,40,1,49.35505949317008,2844.7704973147343
Python,94,4,148.29201209787445,8252.702351312606
Python,25,2,380.47508900866313,7231.424148737349
Python,26,1,94.87700678158129,2730.4686365098096
Python,37,4,433.73582612517686,8603.137180432956
Python,71,2,179.33462794086176,7594.819976818167
Python,15,2,197.2362836096641,4191.866307780119
Python,97,2,106.43775723555048,6633.294215869149
Python,99,1,273.08162255500673,7138.428812272949
Python,77,1,329.50933923736613,8804.454683125028
Python,66,2,264.1213655013137,7097.221901533579
Python,61,4,251.7876968485419,8443.25769115865
Python,74,4,289.02201471647874,8378.435250035485
Python,31,3,72.25757002526043,3838.7699379492346
Python,6,3,357.97106842228663,6454.028528252228
Python,85,2,230.18214519747764,7198.389501378451
Python,4,5,315.48157878724686,7919.265437684409
Python,63,3,386.60183448060525,10110.357421384766
Python,49,1,162.14634874924684,5287.073189932262
Python,97,1,258.868162670326,7817.257636838117
Python,18,2,259.5301727464088,5118.350110941763
Python,43,3,323.31807368651977,8010.386345375993
Python,25,3,135.92310954835273,4463.635745331055
Python,48,3,493.5303311481494,10024.530731902874
Python,10,5,30.814595649582465,3546.3663590421643
Python,23,5,285.19191829781295,7031.109319455438
Python,20,4,358.9739468440699,8064.998955283615
Python,20,4,333.2750590192498,7334.008613594389
Python,30,4,217.28772775027062,6622.753362803021
Python,19,3,240.42200297338835,6082.624579563672
Python,44,3,243.62965971118777,6656.11008877464
Python,81,4,188.17759689786692,7563.989056902745
Python,87,5,497.4583843588484,13429.20341406413
Python,29,4,354.1263236225665,7893.080599862452
Python,70,3,157.09417030977556,6509.661588004058
Python,52,2,118.77757205929804,5400.350758730243
Python,85,4,289.52437849105183,9565.274733885795
Python,91,4,455.66348505807576,11424.244810537295
Python,55,5,404.9169545049666,10274.55515333234
Python,22,2,395.61075622285045,7099.700049850359
Python,18,2,271.2683255408297,5604.445417815834
Python,65,2,137.95215520711338,5322.715662571205
Python,8,2,300.8897639289371,5644.789624339095
Python,48,3,452.4705317242332,10288.924719259234
Python,99,1,487.0280104002534,11699.672429670063
Python,32,5,381.2522321354565,9063.839538651688
Python,79,2,68.80134731227514,4508.822989639484
Python,70,1,456.2001286125766,9933.25831094551
Python,89,2,406.46057624329256,10316.313721414888
Python,30,2,493.587719966924,8918.639346690828
Python,67,1,172.6340795997734,6101.148334376636
Python,59,1,444.3580555846561,9265.080636195418
Python,81,2,429.5866700908973,9183.583542964265
Python,77,4,10.077294843247797,5542.860404914394
Python,9,1,129.4811588510108,2781.575819487452
Python,34,3,340.59025609134926,6729.934482937871
Python,79,3,70.73020518957533,5026.551689158844
Python,60,5,42.843758728386135,5861.686319612435
Python,4,3,348.9911072012749,7338.848337097334
Python,51,3,392.18147917050186,8646.771087768697
Python,86,5,59.926416541664004,7712.761444784656
Python,75,4,443.1071963951414,11120.352593729931
Python,62,2,73.86089864894925,4175.594187313128
Python,61,5,58.23439901048548,6286.745477952263
Python,4,5,436.736977329225,7887.580905117669
Python,35,1,287.12651952829765,5797.091037509716
Python,24,5,200.144142328623,6746.6374855324575
Python,42,5,55.78161475282464,5085.811229082321
Python,26,4,73.17927965571042,4478.995078619575
Python,52,4,414.8662873727138,9712.569856733218
Python,40,3,143.4987561433275,5914.995815601097
Python,82,5,19.668726877518587,6634.281418215793
Python,35,5,417.7906339169137,10213.366845567309
Python,52,5,260.3923341368476,8999.412688975854
Python,66,4,484.2279471258463,11135.365987965612
Python,68,3,278.578831841091,8742.98849894017
Python,88,4,440.10158767443914,11599.500964289022
Python,74,1,56.543456038882944,4242.666354653964
Python,66,1,315.0709603157181,7598.866071274579
Python,70,1,459.3406388214727,9577.779720246166
Python,29,5,144.76972688095935,5557.341464967348
Python,85,5,298.7431630061725,10409.448012718842
Python,70,3,95.85990325939648,5712.320287402473
Python,30,1,275.0765278980888,5799.182642307829
Python,84,3,128.7416076123321,6968.223700766548
Python,98,4,229.98816436433637,10408.490706973935
Python,77,3,464.54492569921155,10720.099827993816
Python,48,1,139.08695210443653,4612.391065600226
Python,9,3,455.87798100357855,8070.184390045424
Python,63,2,341.1151750304498,8681.03276649643
Python,93,4,225.35133115923318,8060.613443180652
Python,67,2,256.1752786433325,8422.094425802601
Python,88,1,479.4627219178372,11376.840045376466
Python,30,2,106.42716545998172,3615.5119455509603
Python,32,5,234.46051794110795,8052.302527883867
Python,81,3,406.1455418438027,11031.969324796122
Python,63,2,266.3597030839258,7467.618680574716
Python,46,3,208.14360278970193,6622.712221375916
Python,100,2,18.489726160291557,4962.187336408022
Python,35,2,71.43680205147544,3623.080699988156
Python,51,1,219.88796927313064,5475.504181290061
Python,82,5,213.38828321382155,9602.501803658326
Python,39,3,243.58884660983892,6679.981692307727
Python,62,2,226.21047945127694,6919.328407495972
Python,77,2,297.2569492946483,7149.772921315333
Python,24,2,405.70221998965746,7964.830769950399
Python,92,3,44.13970356755801,5398.434129312175
Python,45,1,320.7531376913836,6567.44822968741
Python,51,5,169.09268860552254,7512.683121447716
Python,69,1,176.54895236929835,5959.707135710061
Python,17,4,34.397224061977475,3216.977518964996
Python,18,1,65.30601464694284,2136.6729586811775
Python,66,3,346.6084739216175,9579.919260060995
Python,85,2,101.11718824160306,5801.250812519836
Python,84,4,141.08081010339464,7592.10660958442
Python,91,2,396.5859393052044,9653.132587844171
Python,75,5,301.5344950973204,9848.676095893421
Python,83,5,111.38241847694381,7922.502498906148
Python,62,2,319.50579981163344,7386.1005646485355
Python,97,3,419.5137001600798,10763.125407122643
Python,62,4,307.90587212309964,9259.160989143626
Python,82,2,95.83568321504869,5843.264089363948
Python,65,3,327.76382279813004,8562.125173976796
Python,21,3,115.46403873180901,3950.9904188941814
Python,28,2,48.04747852311246,2706.822047726761
Python,33,3,130.79543496129048,4700.352096446385
Python,46,5,309.90431450959505,7825.329265047019
Python,50,1,335.5439513172655,6949.282827992767
Python,77,4,28.618940279323656,5668.183491633309
Python,8,4,424.86090761612417,9748.010679703435
Python,86,3,305.88520893882304,10196.805047089969
Python,1,5,323.1809216803414,7092.377333831933
Python,52,1,222.5543570816126,5141.554015914161
Python,49,1,483.0460573172889,9422.975375358068
Python,4,5,89.19186975784575,4478.807067449089
Python,8,1,96.05614285113072,2009.6770609113871
Python,5,4,487.9647620282496,9508.582856371666
Python,7,2,495.88291000969275,8635.641512604752
Python,56,1,250.93916101013528,6496.430242008521
Python,38,1,238.69050797791203,6072.213252037449
Python,65,3,195.81383405546086,5965.031809811942
Python,40,1,426.6033809849739,6745.424210858588
Python,41,4,122.497781357333,5388.217965926576
Python,89,5,26.124686260676114,6374.823517061462
Python,68,5,173.52027575313852,7869.935398739914
Python,63,1,328.7866434566005,7482.803228055828
Python,65,5,272.1861373918152,9437.982118868544
Python,94,4,271.4192072059116,10686.101800380664
Python,44,1,491.04633651701295,9921.873531648558
Python,52,5,191.99428687668373,7290.319970529711
Python,65,2,187.99062749546684,5933.374420825885
Python,86,2,48.0594825036909,5421.419632978143
Python,21,4,30.034677770428075,3630.187999494498
Python,87,3,115.83278510745663,7403.6830197879435
Python,35,4,326.3980689253623,8873.326922865457
Python,30,3,445.0719007808772,9231.404718255615
Python,74,2,316.1190974288511,8323.86867778677
Python,90,1,253.09963012930794,7839.969175531406
Python,19,4,197.62903959158928,5751.195963774687
Python,15,3,239.5836421556877,5779.138218911943
Python,44,2,445.50551569094654,8447.893078040759
Python,5,5,18.404323541340908,2855.01812817958
Python,22,2,441.1010480828406,7792.485579114566
Python,16,5,215.6308249809125,6828.773802078736
Python,61,2,14.069372150431574,3813.717526047865
Python,95,5,78.75852468623478,8039.098558880221
Python,72,4,143.57120032619284,8015.003328126777
Python,53,5,310.3588973787866,9617.897503880455
Python,52,2,54.793044617148645,4163.365497699305
Python,1,2,398.68254235392783,6120.071288948496
Python,31,5,333.268450807771,7895.906059887729
Python,33,3,42.86314925474158,3301.607215571305
Python,33,3,397.07465218584883,8952.606338717738
Python,54,1,170.32388685616735,5234.045933014187
Python,71,4,202.8531318714214,8732.17618937169
Python,8,2,389.66560566076447,6675.588803073769
Python,20,4,169.97163761112412,5367.699162955898
Python,98,1,184.17023715443446,6682.97780659994
Python,63,3,34.570571305187,4206.248720528109
Python,48,1,377.9549128231939,6945.513072538203
Python,62,4,360.1968502231275,10301.76054904796
Python,39,2,291.33937980869564,6696.485249946916
Python,15,2,233.49164576343418,5120.0291508968785
Python,28,4,479.6729747512768,9359.844947800997
Python,72,1,344.54448141725015,8282.866593233502
Python,76,1,415.46567028093295,9609.869491775195
Python,61,4,304.0607305703533,8948.671350303857
Python,34,5,271.1081027891384,7208.419916847683
Python,65,3,141.710577121819,6643.600108098883
Python,36,4,79.96457656838668,4927.529240148866
Python,51,3,428.0443868848136,10231.3336411721
Python,61,1,353.475130743279,8462.987149709272
Python,5,1,336.1801307523527,5487.567147999093
Python,10,5,282.64537424495325,6244.014020431665
Python,87,2,430.7998897619478,9726.51456410888
Python,21,4,217.93825645386,6283.766593756185
Python,89,4,477.8959579045364,10578.170906355439
Python,62,5,418.09603037980685,10856.29331905234
Python,4,5,123.66454155731506,4684.154575748319
Python,56,2,235.91399393722938,6620.67464266231
Python,36,4,410.261635465101,8749.988574615967
Python,97,2,436.857693579456,10669.463167864033
Python,93,3,383.493086924663,9937.756919831521
Python,1,3,170.08751534038754,3795.3976831599985
Python,76,4,232.42706332874525,8150.734060990219
Python,95,2,342.1026422377089,9254.835175648617
Python,4,1,114.1853629134634,2044.225132474411
Python,15,2,200.11337524670793,4202.47846378386
Python,18,2,41.73837776734885,2290.0384626402156
Python,55,2,41.4262735963178,4142.732899194152
Python,57,5,398.5221163815215,10123.579700299926
Python,34,2,75.77682535593435,3697.5368285114882
Python,55,4,496.16414007972065,11653.327764949998
Python,60,4,361.80997166998856,10991.14130855089
Python,62,4,101.53587011334426,5658.188428807304
Python,55,3,478.70896527731117,11512.26963960813
Python,45,3,207.58295869426897,5719.59218268117
Python,53,3,221.99481549597758,6498.616941903234
Python,80,2,437.48245647848387,10930.569093921526
Python,61,3,449.1512580809731,10470.648638132849
Python,100,5,299.91772209081694,10064.144462970044
Python,68,5,330.1030672580444,10389.594457983214
Python,74,3,163.5687251225326,7072.678019783649
Python,45,4,53.73237830192616,4453.090336906808
Python,55,3,218.81425874085465,6695.748156404109
Python,93,5,343.1377082341157,11067.682596598956
Python,88,4,369.44359293839824,11461.67454208698
Python,61,4,310.42976713336435,7367.705569835717
Python,54,2,344.6525651574567,8488.411875014499
Python,94,3,391.51466576327266,11086.37151351533
Python,61,5,339.62913797851735,10367.222229388737
Python,30,2,149.72792445993298,4725.458866409544
Python,15,1,278.33901917628697,4257.416236599081
Python,32,5,178.99569534485983,6523.309687859083
Python,45,5,275.404338838196,7896.873191326371
Python,37,1,196.8422135765182,4668.186069515616
Python,96,4,454.3792319005756,12514.504134758054
Python,14,3,474.47936867790355,8289.682423489117
Python,43,5,441.91871479098245,9608.452338045494
Python,26,2,46.90750176202837,3143.3113957689607
Python,57,4,328.2678030871909,10595.580115222714
Python,4,4,72.01260806717673,3137.6707956039195
Python,9,3,305.78581700793404,6048.930401236457
Python,88,1,355.99991646100995,9339.039420810155
Python,29,1,76.33551204543956,2865.794056201374
Python,26,1,470.9119098950591,7413.492793536669
Python,99,4,161.78851751478405,8104.817717293835
Python,1,5,291.80515780028713,6187.431484406187
Python,83,2,24.14037753470102,4896.273104807903
Python,37,2,363.73569125622896,7176.131926084053
Python,93,5,375.7454240936114,13095.038870375296
Python,8,5,35.49854047033459,3393.3277646713104
Python,77,5,91.15382911098395,7544.879477627583
Python,26,4,98.12377894941521,4326.50522416647
Python,53,1,471.5187745721538,9232.815804316824
Python,89,5,257.57514122294606,10092.444289995183
Python,52,2,140.4518602955594,5759.990125315421
Python,96,3,228.46632075737168,9345.672465862574
Python,84,5,432.5266163173207,12066.967610375636
Python,31,5,305.44433903839604,7504.262938632756
Python,38,1,35.314466156204944,2825.1970582417116
Python,70,5,91.849680173809,6565.399984767504
Python,61,3,376.41055275332934,8430.062999231
Python,81,4,424.57254583695675,10953.66263698821
Python,22,3,344.55089311942476,8203.47768875419
Python,92,2,262.32420224207794,7572.580001803078
Python,9,2,68.01677622933639,2313.4593540719607
Python,72,2,149.22657346064526,5932.643366712387
Python,19,1,63.26740001779408,2292.1058960451833
Python,43,2,243.39979582024304,5921.4581926002165
Python,91,3,308.84793341795665,8480.715418208209
Python,7,2,223.9411354788459,4171.73820572928
Python,93,2,458.8157305510487,10492.728723919721
Python,76,1,310.3768409154662,7915.769741277962
Python,69,4,20.163257975038377,5371.469426784724
Python,67,2,415.9839022042542,9165.01161574627
Python,60,2,159.9690071259262,5489.048063290193
Python,32,2,482.24983928154194,8268.41745162865
Python,66,4,289.3622176661681,8916.903027434237
Python,33,2,189.86672586506697,4888.993591895449
Python,42,4,192.22903977517626,7032.43457042912
Python,52,2,337.0072807709859,8070.953746745192
Python,98,1,83.86112658527252,5242.13040968179
Python,53,4,145.54491577591355,7232.03615847523
Python,83,4,136.78830614889154,7059.533892201591
Python,43,1,309.5397033571395,6290.045699877355
Python,29,3,104.88037843630475,4491.411014660529
Python,30,5,81.08204337380755,4847.104420120535
Python,47,5,76.7253297571699,5899.708623026995
Python,15,1,27.764898766348416,1378.9753088020877
Python,14,3,232.9042354123746,4888.472736131081
Python,49,5,304.32696117574676,8357.530328007166
Python,7,1,105.28850888227026,2138.6136358298654
Python,27,4,223.14224779352685,6794.922357759425
Python,89,1,38.44270513906687,4659.172654412352
Python,56,3,126.16787090254516,5750.0171114070845
Python,54,3,302.36482439691594,8388.333595868682
Python,31,4,37.19045332481973,3577.2131015491036
Python,37,3,59.564018380030014,4150.843721711227
Python,96,1,152.8051508180426,5330.383876608095
Python,44,1,499.51463621774525,8571.675104941372
Python,52,4,64.26676883694944,5098.495851254392
Python,23,4,95.03309062305293,4107.31234439369
Python,44,4,331.7447552418333,7447.228818473365
Python,67,2,480.26264767533644,11449.329394154884
Python,49,3,232.95540583040906,5564.923729016142
Python,15,3,230.36638107865315,5481.127923939414
Python,53,2,273.4267962959424,6960.5510661701155
Python,30,1,403.1849607175646,6833.043437250426
Python,63,3,67.4631670814162,5331.260679593628
Python,81,2,173.78072333699436,6824.265674279253
Python,91,4,205.98043595741225,9137.964486220315
Python,93,3,270.3213224308096,8994.711628942809
Python,27,1,282.8436183324107,5965.95614498732
Python,33,2,483.1036398529321,10648.625124054248
Python,84,4,316.0467701240757,10896.743547198745
Python,34,2,155.08636228755185,4981.553613181475
Python,79,4,481.74288716785395,12016.312898399285
Python,17,2,141.47977379252592,3775.9980377018364
Python,62,3,58.94429581882729,4951.035488774403
Python,74,2,92.01009005605916,5399.48151156501
Python,50,1,438.2590256904108,8663.119452215335
Python,79,4,15.373298867659155,5582.401058878559
Python,79,2,425.41723247780845,10527.849499420121
Python,44,5,450.71914286518495,11001.00538797437
Python,72,4,280.8462493223847,9873.180810803357
Python,76,1,498.11194715733586,8639.63713040563
Python,19,3,37.42312305838344,2975.657446420554
Python,15,5,436.73637931306666,9091.824454902671
Python,66,4,185.60013984287517,6743.535626309277
Python,19,4,71.39743923899351,4191.024692985704
Python,46,4,175.85545008030905,5672.031742766545
Python,64,4,361.6839048243108,9319.391243277772
Python,42,5,451.7176423109065,10707.827182843144
Python,57,4,18.990844220079964,4579.750372891861
Python,51,5,350.7971736476089,10253.614995586693
Python,77,3,305.63903300275916,8641.198673148376
Python,7,2,68.77069009019255,2038.4260879724388
Python,49,2,289.16250920140794,5869.921982329684
Python,53,5,107.73671654819549,7219.42311492312
Python,46,2,126.20255588588608,5262.809401265571
Python,49,1,65.66516104225002,3343.9536026040264
Python,93,4,320.1367674865546,9844.68068365342
Python,21,1,35.70564152687709,1977.896948090484
Python,30,2,94.1482698219159,3609.795651493447
Python,25,4,450.88966893406985,8896.485657903457
Python,57,4,22.081467296377514,4913.17351483073
Python,14,3,461.07154397606416,9021.289316986698
Python,1,2,86.1033798718861,2765.8410136393186
Python,80,2,396.93754676244635,9331.336986217184
Python,20,2,105.0233599166892,3479.7843788301557
Python,67,3,312.63349696143814,8470.306781760317
Python,48,1,287.1140681636335,7019.4280923871465
Python,13,4,479.9134725145729,9762.516297854734
Python,19,4,488.819624231548,10335.560953406934
Python,20,2,128.62848908990856,3746.6847225547376
Python,44,2,108.417095865047,4222.779749128673
Python,74,5,186.43209183985684,7941.102153929656
Python,38,1,168.39020535914113,4672.286688342503
Python,52,2,320.87557117249264,7161.610230925638
Python,33,4,219.56952546694026,6774.4395578092945
Python,8,5,456.77805077963507,9396.658167309535
Python,1,1,284.65587059859405,4451.177971023013
Python,26,5,209.59411104659773,6896.025099811164
Python,67,2,191.88419571153705,6093.572398894244
Python,36,5,145.1075221205704,6920.001586959812
Python,48,2,151.2266156483748,5587.052424619527
Python,79,3,196.97220033556903,6716.991110685153
Python,8,5,141.68600319198646,5418.233436962919
Python,58,4,59.27290764279423,5472.894670686012
Python,31,2,142.50502109709942,4000.787502801239
Python,7,4,103.72670406947975,4171.550569201789
Python,90,4,442.49789427155696,12670.435178136784
Python,14,3,58.51951721862757,2937.074600140161
Python,54,1,144.44739739866768,4833.918696752192
Python,61,2,90.41607540193725,4974.539781135918
Python,40,5,236.2129985730935,7302.5483349029155
Python,54,5,389.38767853190114,9598.934297718397
Python,32,5,321.12624272288105,8930.737598277568
Python,71,5,95.08326318645187,6918.958760895517
Python,65,5,178.81186272734985,7883.368749417616
Python,10,5,287.78062516559066,6674.692131114433
Python,14,4,330.8575370148753,7526.444543808101
Python,71,2,349.2447208057645,8887.961260232578
Python,79,1,255.76643512711075,6729.268092461968
Python,79,2,203.1807236718913,6902.636433998971
Python,12,5,337.4471242320055,8095.533228471905
Python,2,5,330.3617595734722,6746.263832884764
Python,68,5,406.2179356356337,10922.862819094951
Python,13,1,177.00021674630838,3105.523599280312
Python,27,4,366.1028769623666,8389.519326601761
Python,87,1,463.0394076464995,10821.233606291567
Python,99,4,157.19100394038588,7975.237741299017
Python,54,2,240.4128896293704,6538.693518875873
Python,6,4,324.96351770111124,6378.066207881923
Python,7,3,58.53765276583411,2972.548931127911
Python,64,5,273.13445198445214,10048.20851656366
Python,75,5,199.79337621977928,9826.282533845126
Python,24,1,117.49035188198233,3334.239708589134
Python,19,5,480.9408987355629,10660.949455725598
Python,78,1,64.68556773142697,4659.209497616635
Python,93,1,468.2293852659213,9692.393368213305
Python,38,3,159.80426965858243,4933.322584225279
Python,70,1,426.4881258837018,8143.209278946256
Python,15,2,85.02022735141198,2735.4320888455163
Python,38,1,255.42382141383524,6086.926555133281
Python,19,4,117.682063890731,4855.675252089975
Python,84,2,116.14185753028231,6273.244958339683
Python,9,1,319.4612078665592,5236.647357706508
Python,52,1,335.88794559922974,6823.241548633635
Python,2,1,351.15299082683043,5211.158343999691
Python,10,1,224.99348811929858,3923.4743232974106
Python,19,1,211.81309803936134,4032.175394625582
Python,23,4,32.85159122617929,3725.403049770146
Python,98,2,415.44841063001047,11571.783941925789
Python,54,5,93.19070048147985,6714.269798238177
Python,81,3,258.747562148636,9147.807678082158
Python,54,4,419.64342986395144,10004.543292784578
Python,50,4,26.857777580004306,4249.869072677308
Python,98,1,151.03161055431377,6474.474429414723
Python,3,3,20.505534645325497,2062.1513569453996
Python,88,1,77.44310904026848,5308.9177408252035
Python,63,2,426.5942760956745,9587.09771645475
Python,13,5,95.47881743356186,4855.59168977266
Python,77,1,314.3513965545062,8168.30963761512
Python,14,5,208.21303752641452,5536.66923388054
Python,65,2,270.93228618069486,7530.211669498789
Python,90,2,329.6496613157377,8641.163770790998
Python,72,1,195.92823957166618,5965.095581662702
Python,10,1,327.72796500168334,5735.352747730983
Python,38,1,419.3275535476573,8631.503867095618
Python,4,2,237.49249843234057,4915.998526175657
Python,62,4,79.07987512515591,6343.2583103215
Python,85,4,121.57767970148653,7823.597497857924
Python,90,3,106.84741274861152,7323.88193863837
Python,48,1,147.42563855740414,4515.986193080345
Python,75,1,464.5789441407927,9011.656256654484
Python,38,3,130.2958874034612,4601.027064065783
Python,99,2,417.8082676295157,12329.998049966553
Python,19,2,432.8832045933156,7512.857832043296
Python,93,2,470.05715220885946,10463.07760974184
Python,73,1,406.8370933302506,8546.109847826021
Python,44,2,413.7743532939388,7458.045315666079
Python,49,4,255.83446224641105,7984.852954249525
Python,30,2,137.8092297739484,4327.660128222499
Python,31,1,341.3572007970543,6857.4847433476625
Python,5,2,437.59197696868694,6712.079708876569
Python,45,4,437.8480860028083,9408.357289768675
Python,84,4,448.9635063287271,12826.573437016557
Python,48,5,298.3582202184028,9324.134357722323
Python,58,4,395.07475978588366,10762.051392774214
Python,58,1,450.6763104190175,9150.563848541582
Python,66,5,470.8271242259982,12203.147388701522
Python,64,2,48.94111626870236,3787.3428837745073
Python,44,1,161.21776400136395,4168.704948299656
Python,91,5,369.5073450451698,11887.901306049025
Python,95,1,469.633782408589,11117.840922019272
Python,17,2,191.73625299682828,4946.14310525824
Python,41,2,211.23136165852316,5965.642444144445
Python,36,1,140.6095590226006,3529.458729596189
Python,98,1,442.5777814450116,10875.081169916115
Python,85,2,115.34618955831169,6028.1336568899915
Python,69,1,78.99781242556973,4449.78544978128
Python,69,2,243.65297391857527,7685.114645838797
Python,47,5,117.86341620952443,6564.194502176235
Python,91,2,400.4866672138886,10922.094152148442
Python,13,4,389.45528313845523,7562.051000945483
Python,22,1,452.3852357461426,6948.183066014362
Python,8,5,216.32498511488058,5861.923116459479
Python,40,2,154.67105671133035,4434.476959641605
Python,62,1,203.0271595366611,5509.846716598511
Python,70,5,410.7334292110235,11772.576366048565
Python,15,2,401.8729154192912,7148.100044622936
Python,77,2,418.09311550475036,8774.51384638392
Python,11,4,153.1023234679784,4644.989112267598
Python,99,5,332.31141954670744,11442.613297127564
Python,17,2,269.6505961444537,5290.354972319353
Python,92,3,302.01138190804517,9958.865405596945
Python,25,2,240.91285114552878,5149.225409098981
Python,67,3,312.18904207589605,9753.516237411586
Python,78,3,392.6572580973422,10217.0028048454
Python,46,3,126.28393883842826,5380.714045985151
Python,83,1,429.486712795828,9426.088954401841
Python,7,1,26.572430910044435,1147.1392770445666
Python,49,4,394.52020590218865,8908.913163189292
Python,68,2,281.6046536392908,8172.947056990409
Python,66,2,465.7688711599218,9339.977841245414
Python,82,4,473.41160010712406,13007.743380011796
Python,45,4,367.96588943332375,9115.573657106888
Python,98,3,483.46431654764393,11741.272197320237
Python,28,4,211.5596619519352,6029.472932610525
Python,10,5,283.55549695791876,6872.455907880355
Python,100,3,417.256035047811,11753.404950980728
Python,76,5,216.9406607604677,7785.801256296631
Python,89,4,484.9543844040493,12206.218978092316
Python,21,2,31.90803453189929,2591.393939340562
Python,6,2,36.350683613195486,1892.0447503104365
Python,58,3,361.4724339205796,9323.430232893199
Python,48,1,431.0865101288825,8195.201368427684
Python,17,4,407.5315384335595,8013.328095156045
Python,79,1,35.80132213102916,4391.419276390172
